    ,color          ,director_name                   ,duration,actor_3_facebook_likes,actor_2_name                ,actor_1_facebook_likes,gross      ,genres                                                          ,actor_1_name               ,num_voted_users,actor_3_name                 ,language  ,country             ,content_rating,budget       ,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
2112,Color          ,Neil LaBute                     ,110.0   ,332.0                 ,Justin Chambers             ,1000.0                ,39263506.0 ,Crime|Drama|Thriller                                            ,Robert Downey Jr.          ,9105.0         ,Steve Guttenberg             ,English   ,USA                 ,PG-13         ,20000000.0   ,1995.0    ,1000.0                ,6.6       ,1.85        ,0.0
2113,Color          ,Takashi Shimizu                 ,137.0   ,464.0                 ,Sarah Roemer                ,4000.0                ,39143839.0 ,Horror|Thriller                                                 ,Shengyi Huang              ,99353.0        ,Qiu Yuen                     ,Cantonese ,Hong Kong           ,R             ,20000000.0   ,2004.0    ,62.0                  ,7.8       ,2.35        ,0.0
2114,Color          ,Kevin Rodney Sullivan           ,124.0   ,232.0                 ,James Pickens Jr.           ,508.0                 ,37672350.0 ,Comedy|Drama|Romance                                            ,Leah Remini                ,114.0          ,Sharon Lawrence              ,English   ,USA                 ,              ,             ,          ,417.0                 ,6.7       ,1.33        ,4.0
2115,Color          ,Peter Hewitt                    ,93.0    ,636.0                 ,George Carlin               ,18000.0               ,38037513.0 ,Adventure|Comedy|Fantasy|Music|Sci-Fi                           ,Haley Joel Osment          ,3875.0         ,Stephen Root                 ,English   ,USA                 ,G             ,35000000.0   ,2002.0    ,968.0                 ,4.0       ,1.85        ,422.0
2116,Color          ,Barry Levinson                  ,115.0   ,1000.0                ,Tina Fey                    ,49000.0               ,37442180.0 ,Comedy|Drama|Romance|Thriller                                   ,Mustafa Haidari            ,68119.0        ,Khalid Abdalla               ,Dari      ,USA                 ,PG-13         ,20000000.0   ,2007.0    ,206.0                 ,7.6       ,2.35        ,0.0
2117,Color          ,Gary Nelson                     ,98.0    ,160.0                 ,Maximilian Schell           ,889.0                 ,           ,Action|Sci-Fi                                                   ,Naomi Watts                ,189683.0       ,Danny Huston                 ,English   ,USA                 ,R             ,20000000.0   ,2003.0    ,979.0                 ,7.7       ,1.85        ,0.0
2118,Color          ,Anton Corbijn                   ,105.0   ,101.0                 ,Thekla Reuten               ,978.0                 ,35596227.0 ,Crime|Drama|Thriller                                            ,Cole Hauser                ,13210.0        ,Kelly Carlson                ,English   ,USA                 ,PG-13         ,20000000.0   ,2004.0    ,555.0                 ,5.8       ,2.35        ,269.0
2119,Color          ,Gregory Nava                    ,127.0   ,399.0                 ,Constance Marie             ,565.0                 ,35422828.0 ,Biography|Drama|Music                                           ,Kristen Stewart            ,348010.0       ,Anna Kendrick                ,English   ,USA                 ,PG-13         ,37000000.0   ,2008.0    ,12000.0               ,5.2       ,2.35        ,19000.0
2120,Color          ,Jason Friedberg                 ,82.0    ,354.0                 ,Dave Foley                  ,759.0                 ,36658108.0 ,Comedy                                                          ,Thomas Lennon              ,14147.0        ,James Brolin                 ,English   ,USA                 ,PG-13         ,20000000.0   ,2003.0    ,555.0                 ,5.6       ,1.85        ,401.0
2121,Color          ,Alejandro G. Iñárritu           ,143.0   ,51.0                  ,Harriet Walter              ,11000.0               ,34300771.0 ,Drama                                                           ,Andy Dick                  ,23076.0        ,Zak Orth                     ,English   ,USA                 ,PG-13         ,20000000.0   ,2000.0    ,216.0                 ,5.3       ,1.85        ,1000.0
2122,Color          ,Shawn Levy                      ,103.0   ,949.0                 ,Abigail Spencer             ,2000.0                ,34290142.0 ,Comedy|Drama                                                    ,Ronald Reagan              ,35137.0        ,Bernie Sanders               ,English   ,USA                 ,R             ,             ,2009.0    ,909.0                 ,7.4       ,1.85        ,10000.0
2123,Color          ,John Patrick Shanley            ,104.0   ,652.0                 ,Meryl Streep                ,22000.0               ,33422556.0 ,Drama|Mystery                                                   ,Martin Landau              ,6484.0         ,José Ferrer                  ,English   ,USA                 ,G             ,20000000.0   ,1965.0    ,208.0                 ,6.6       ,2.76        ,1000.0
2124,Color          ,Trey Parker                     ,98.0    ,406.0                 ,Maurice LaMarche            ,860.0                 ,32774834.0 ,Action|Comedy                                                   ,Julia Roberts              ,20186.0        ,Joe Cole                     ,English   ,USA                 ,PG-13         ,19500000.0   ,2015.0    ,963.0                 ,6.2       ,2.35        ,0.0
2125,Color          ,John Luessenhop                 ,92.0    ,322.0                 ,Keram Malicki-Sánchez       ,383.0                 ,34334256.0 ,Horror|Thriller                                                 ,Carmen Electra             ,74945.0        ,Ike Barinholtz               ,English   ,USA                 ,PG-13         ,25000000.0   ,2008.0    ,624.0                 ,1.9       ,1.85        ,0.0
2126,Color          ,Jon Amiel                       ,123.0   ,631.0                 ,Holly Hunter                ,10000.0               ,32051917.0 ,Crime|Drama|Mystery|Thriller                                    ,Andrew Fiscella            ,26236.0        ,Lorna Raver                  ,English   ,USA                 ,PG-13         ,27000000.0   ,2009.0    ,459.0                 ,5.7       ,2.35        ,0.0
2127,Color          ,Malcolm D. Lee                  ,88.0    ,636.0                 ,Snoop Dogg                  ,31000.0               ,32014289.0 ,Comedy                                                          ,Bill Murray                ,23928.0        ,Joanne Whalley               ,English   ,USA                 ,PG            ,20000000.0   ,1997.0    ,828.0                 ,6.6       ,1.85        ,0.0
2128,Color          ,Joshua Logan                    ,158.0   ,417.0                 ,Lee Marvin                  ,16000.0               ,           ,Comedy|Drama|Musical|Romance|Western                            ,Chris Evans                ,58957.0        ,Ed Begley Jr.                ,English   ,USA                 ,R             ,20000000.0   ,2011.0    ,904.0                 ,6.0       ,1.85        ,0.0
2129,Color          ,Gus Van Sant                    ,128.0   ,755.0                 ,Denis O'Hare                ,11000.0               ,31838002.0 ,Biography|Drama|History                                         ,Joseph Gilgun              ,82082.0        ,Jacky Ido                    ,English   ,France              ,PG-13         ,20000000.0   ,2012.0    ,447.0                 ,6.1       ,2.35        ,10000.0
2130,Color          ,Kevin Reynolds                  ,107.0   ,47.0                  ,Jan Cornet                  ,141.0                 ,36874745.0 ,Action|Adventure|Drama|Mystery                                  ,Amy Poehler                ,26390.0        ,Sam Lerner                   ,English   ,USA                 ,PG-13         ,40000000.0   ,2004.0    ,87.0                  ,4.8       ,1.85        ,713.0
2131,Color          ,Steve Beck                      ,91.0    ,78.0                  ,Ron Eldard                  ,534.0                 ,30079316.0 ,Horror                                                          ,Jason Statham              ,112516.0       ,David Carradine              ,English   ,USA                 ,R             ,20000000.0   ,2009.0    ,968.0                 ,6.2       ,1.85        ,0.0
2132,Color          ,Todd Strauss-Schulson           ,90.0    ,587.0                 ,Thomas Lennon               ,786.0                 ,35033759.0 ,Adventure|Comedy                                                ,Jim Broadbent              ,29385.0        ,Dianne Wiest                 ,English   ,USA                 ,R             ,20000000.0   ,1994.0    ,979.0                 ,7.5       ,1.85        ,979.0
2133,Color          ,John McNaughton                 ,115.0   ,254.0                 ,Robert Wagner               ,13000.0               ,29753944.0 ,Crime|Drama|Mystery|Thriller                                    ,James Callis               ,5796.0         ,Nimrat Kaur                  ,English   ,USA                 ,PG            ,20000000.0   ,2006.0    ,249.0                 ,6.3       ,2.35        ,0.0
2134,Color          ,Nelson McCormick                ,101.0   ,429.0                 ,Paige Turco                 ,812.0                 ,29062561.0 ,Crime|Thriller                                                  ,Brendan Fraser             ,24019.0        ,Holmes Osborne               ,English   ,UK                  ,R             ,30000000.0   ,2002.0    ,268.0                 ,7.1       ,2.35        ,983.0
2135,Color          ,John Madden                     ,113.0   ,22.0                  ,Jesper Christensen          ,1000.0                ,31146570.0 ,Drama|Thriller                                                  ,Nicolas Cage               ,69172.0        ,Michael Rispoli              ,English   ,USA                 ,R             ,22000000.0   ,2005.0    ,442.0                 ,6.6       ,1.85        ,0.0
2136,Color          ,Stephen Frears                  ,113.0   ,619.0                 ,Lili Taylor                 ,1000.0                ,27277055.0 ,Comedy|Drama|Music|Romance                                      ,Fisher Stevens             ,21542.0        ,Jon Seda                     ,English   ,USA                 ,R             ,20000000.0   ,2002.0    ,855.0                 ,6.1       ,2.35        ,977.0
2137,Color          ,Eric Valette                    ,87.0    ,270.0                 ,Jason Beghe                 ,741.0                 ,26876529.0 ,Horror|Mystery                                                  ,Aasif Mandvi               ,60516.0        ,Jordan Carlos                ,English   ,USA                 ,PG-13         ,20000000.0   ,2008.0    ,41.0                  ,6.7       ,1.85        ,0.0
2138,Color          ,John Schlesinger                ,101.0   ,497.0                 ,Beverly D'Angelo            ,1000.0                ,53146000.0 ,Crime|Drama|Thriller                                            ,Taylor Cole                ,22823.0        ,Nick Gomez                   ,English   ,USA                 ,PG-13         ,22000000.0   ,2009.0    ,794.0                 ,5.6       ,2.35        ,0.0
2139,Color          ,Roger Donaldson                 ,111.0   ,287.0                 ,Saffron Burrows             ,26000.0               ,30028592.0 ,Crime|Drama|Romance|Thriller                                    ,Chloë Grace Moretz         ,92237.0        ,Kodi Smit-McPhee             ,English   ,UK                  ,R             ,20000000.0   ,2010.0    ,1000.0                ,7.2       ,2.35        ,25000.0
2140,Color          ,Michel Gondry                   ,108.0   ,1000.0                ,Kirsten Dunst               ,14000.0               ,34126138.0 ,Drama|Fantasy|Romance|Sci-Fi                                    ,Victor Wong                ,6701.0         ,Don Stark                    ,English   ,USA                 ,PG            ,20000000.0   ,1994.0    ,220.0                 ,4.3       ,1.85        ,444.0
2141,Color          ,Andy Fickman                    ,105.0   ,518.0                 ,James Wolk                  ,2000.0                ,25677801.0 ,Comedy|Family|Romance                                           ,Quinton Aaron              ,79855.0        ,Melonie Diaz                 ,English   ,UK                  ,PG-13         ,20000000.0   ,2008.0    ,563.0                 ,6.4       ,2.35        ,0.0
2142,Color          ,David Ayer                      ,109.0   ,2000.0                ,Chris Evans                 ,18000.0               ,26415649.0 ,Action|Crime|Drama|Thriller                                     ,Bob Hoskins                ,13505.0        ,Sarah Solemani               ,English   ,UK                  ,R             ,20000000.0   ,2005.0    ,378.0                 ,7.1       ,1.85        ,0.0
2143,Color          ,Edgar Wright                    ,109.0   ,24.0                  ,Thomas Law                  ,177.0                 ,26003149.0 ,Action|Comedy|Sci-Fi                                            ,Kate Winslet               ,32567.0        ,Clifton Collins Jr.          ,English   ,USA                 ,R             ,20000000.0   ,2016.0    ,12000.0               ,6.3       ,2.35        ,0.0
2144,Color          ,Andrew Fleming                  ,99.0    ,650.0                 ,Laura Harring               ,720.0                 ,25584685.0 ,Comedy|Crime|Family|Mystery|Romance|Thriller                    ,Woody Allen                ,35586.0        ,Judy Davis                   ,English   ,USA                 ,R             ,20000000.0   ,1997.0    ,474.0                 ,7.4       ,1.85        ,0.0
2145,Color          ,Michael Spierig                 ,98.0    ,16.0                  ,Damien Garvey               ,125.0                 ,29975979.0 ,Action|Horror|Sci-Fi|Thriller                                   ,Matthew Perry              ,16372.0        ,David Ramsey                 ,English   ,Australia           ,PG-13         ,20000000.0   ,1999.0    ,1000.0                ,6.1       ,1.37        ,311.0
2146,Color          ,Jim Field Smith                 ,104.0   ,756.0                 ,Kim Shaw                    ,2000.0                ,31584722.0 ,Comedy|Romance                                                  ,Bradley Cooper             ,61360.0        ,Riccardo Scamarcio           ,English   ,USA                 ,R             ,20000000.0   ,2015.0    ,1000.0                ,6.6       ,2.35        ,25000.0
2147,Color          ,Thomas Bezucha                  ,109.0   ,350.0                 ,Luke Bracey                 ,3000.0                ,23179303.0 ,Adventure|Comedy|Family|Romance                                 ,Robert De Niro             ,17349.0        ,James Russo                  ,English   ,USA                 ,PG-13         ,20000000.0   ,1989.0    ,2000.0                ,6.0       ,2.35        ,855.0
2148,Color          ,William Brent Bell              ,75.0    ,806.0                 ,Frankie Muniz               ,1000.0                ,23078294.0 ,Horror|Thriller                                                 ,Natasha Lyonne             ,30083.0        ,Jeff DeRocker                ,English   ,USA                 ,R             ,20000000.0   ,1996.0    ,612.0                 ,6.8       ,1.85        ,0.0
2149,Color          ,Simon Wincer                    ,119.0   ,748.0                 ,Tom Selleck                 ,25000.0               ,21413105.0 ,Action|Adventure|Drama|Romance|Western                          ,Peter Dinklage             ,89547.0        ,Kris Marshall                ,English   ,USA                 ,R             ,9000000.0    ,2007.0    ,557.0                 ,7.4       ,1.85        ,0.0
2150,Color          ,Anthony Bell                    ,90.0    ,518.0                 ,Larry Miller                ,681.0                 ,25077977.0 ,Adventure|Animation|Comedy|Family|Romance                       ,Aisha Tyler                ,60156.0        ,Edi Gathegi                  ,English   ,USA                 ,R             ,20000000.0   ,2007.0    ,742.0                 ,6.8       ,2.35        ,0.0
2151,Color          ,Renny Harlin                    ,97.0    ,637.0                 ,Kyle Schmid                 ,960.0                 ,23292105.0 ,Action|Fantasy|Horror|Thriller                                  ,Robert De Niro             ,49855.0        ,Brendan Sexton III           ,English   ,USA                 ,PG-13         ,21000000.0   ,2009.0    ,1000.0                ,7.2       ,2.35        ,10000.0
2152,Color          ,Jessica Bendinger               ,103.0   ,733.0                 ,Vanessa Lengies             ,12000.0               ,26870825.0 ,Comedy|Drama|Sport                                              ,Scott Baio                 ,25371.0        ,Peter Wingfield              ,English   ,Germany             ,PG            ,20000000.0   ,2004.0    ,384.0                 ,1.9       ,2.35        ,0.0
2153,Color          ,Robert Rodriguez                ,89.0    ,470.0                 ,Leo Howard                  ,87000.0               ,20916309.0 ,Comedy|Family|Fantasy                                           ,Miguel Ferrer              ,21933.0        ,Gigi Rice                    ,English   ,Germany             ,PG-13         ,33000000.0   ,2005.0    ,99.0                  ,5.5       ,1.85        ,676.0
2154,Color          ,Gus Van Sant                    ,106.0   ,458.0                 ,Wayne Knight                ,1000.0                ,21200000.0 ,Comedy|Crime|Drama                                              ,Callum Rennie              ,9785.0         ,Cedric the Entertainer       ,English   ,USA                 ,PG-13         ,20000000.0   ,2007.0    ,537.0                 ,4.5       ,1.85        ,233.0
2155,Color          ,Henry Joost                     ,96.0    ,374.0                 ,Marc John Jefferies         ,646.0                 ,28876924.0 ,Adventure|Crime|Mystery|Sci-Fi|Thriller                         ,Debbie Reynolds            ,6838.0         ,Dash Mihok                   ,English   ,USA                 ,PG-13         ,20000000.0   ,2004.0    ,567.0                 ,6.3       ,1.85        ,924.0
2156,Color          ,Ed Harris                       ,115.0   ,107.0                 ,James Gammon                ,10000.0               ,20207003.0 ,Crime|Drama|Western                                             ,Sammy Davis Jr.            ,3454.0         ,Ben Vereen                   ,English   ,USA                 ,G             ,20000000.0   ,1969.0    ,641.0                 ,7.0       ,2.35        ,548.0
2157,Color          ,John Carpenter                  ,104.0   ,877.0                 ,Cary-Hiroyuki Tagawa        ,2000.0                ,20241395.0 ,Action|Horror|Thriller                                          ,Martin Dew                 ,61935.0        ,Serena Scott Thomas          ,English   ,USA                 ,R             ,20000000.0   ,2014.0    ,178.0                 ,6.7       ,1.85        ,18000.0
2158,Color          ,                                ,24.0    ,                      ,                            ,0.0                   ,           ,Action|Adventure|Animation|Family|Fantasy                       ,Jimmy Fallon               ,3851.0         ,Jon Stewart                  ,English   ,USA                 ,G             ,20000000.0   ,2006.0    ,690.0                 ,2.8       ,1.85        ,346.0
2159,Black and White,Alfred Hitchcock                ,108.0   ,285.0                 ,Vera Miles                  ,606.0                 ,32000000.0 ,Horror|Mystery|Thriller                                         ,Chris Brown                ,7894.0         ,Laz Alonso                   ,English   ,USA                 ,PG-13         ,20000000.0   ,2013.0    ,941.0                 ,5.0       ,1.85        ,0.0
2160,Color          ,Howard Deutch                   ,112.0   ,490.0                 ,Taran Killam                ,1000.0                ,19151864.0 ,Comedy|Romance                                                  ,LeVar Burton               ,15612.0        ,Scott Wolf                   ,English   ,USA                 ,TV-14         ,             ,          ,440.0                 ,7.5       ,16.0        ,0.0
2161,Color          ,Shana Feste                     ,104.0   ,942.0                 ,Bruce Greenwood             ,15000.0               ,23393765.0 ,Drama|Romance                                                   ,Chriss Anglin              ,8560.0         ,Gary Coleman                 ,English   ,USA                 ,PG-13         ,12000000.0   ,2008.0    ,816.0                 ,4.3       ,2.35        ,797.0
2162,Color          ,Garry Marshall                  ,113.0   ,949.0                 ,Zachary Gordon              ,995.0                 ,18882880.0 ,Comedy|Drama                                                    ,Alexa PenaVega             ,59248.0        ,Marko Zaror                  ,English   ,Russia              ,R             ,20000000.0   ,2013.0    ,749.0                 ,5.6       ,1.85        ,48000.0
2163,Color          ,Steve Rash                      ,98.0    ,281.0                 ,Adam Arkin                  ,691.0                 ,8500000.0  ,Comedy                                                          ,Laura Harring              ,15169.0        ,Jackie Burroughs             ,English   ,Canada              ,PG-13         ,22000000.0   ,2003.0    ,429.0                 ,6.2       ,2.35        ,0.0
2164,Color          ,Richard Donner                  ,121.0   ,83.0                  ,John Wood                   ,2000.0                ,           ,Adventure|Comedy|Drama|Fantasy                                  ,Kevin Alejandro            ,18571.0        ,Jeff Garlin                  ,English   ,USA                 ,R             ,20000000.0   ,2008.0    ,794.0                 ,5.3       ,2.35        ,847.0
2165,Color          ,Mark Steven Johnson             ,114.0   ,271.0                 ,Jan Hooks                   ,1000.0                ,18252684.0 ,Comedy|Drama|Family                                             ,Jim Broadbent              ,10037.0        ,Lesley Manville              ,English   ,UK                  ,R             ,10000000.0   ,1999.0    ,452.0                 ,7.4       ,1.66        ,608.0
2166,Color          ,Mike Binder                     ,124.0   ,905.0                 ,Don Cheadle                 ,11000.0               ,19661987.0 ,Drama                                                           ,Tom Wilkinson              ,15978.0        ,Michael Rapaport             ,English   ,Mexico              ,PG-13         ,20000000.0   ,2015.0    ,1000.0                ,7.4       ,2.35        ,15000.0
2167,Color          ,Sean Penn                       ,148.0   ,826.0                 ,William Hurt                ,17000.0               ,18352454.0 ,Adventure|Biography|Drama                                       ,Michael Fassbender         ,80617.0        ,Sarah Gadon                  ,English   ,UK                  ,R             ,15000000.0   ,2011.0    ,10000.0               ,6.5       ,1.85        ,36000.0
2168,Color          ,Todd Phillips                   ,108.0   ,579.0                 ,Sarah Silverman             ,970.0                 ,17803796.0 ,Comedy                                                          ,Robert Downey Jr.          ,89383.0        ,Rory Cochrane                ,English   ,USA                 ,R             ,8700000.0    ,2006.0    ,18000.0               ,7.1       ,1.85        ,0.0
2169,Color          ,Michael J. Bassett              ,95.0    ,206.0                 ,Deborah Kara Unger          ,991.0                 ,17529157.0 ,Adventure|Drama|Horror|Mystery|Thriller                         ,Gerard Butler              ,24997.0        ,Leven Rambin                 ,English   ,USA                 ,PG            ,20000000.0   ,2012.0    ,1000.0                ,7.2       ,1.85        ,13000.0
2170,Color          ,Robert Rodriguez                ,108.0   ,844.0                 ,Salma Hayek                 ,16000.0               ,25753840.0 ,Crime|Fantasy|Horror                                            ,Catherine Lough Haggquist  ,37626.0        ,Karin Konoval                ,English   ,Canada              ,R             ,20000000.0   ,2005.0    ,294.0                 ,2.3       ,2.35        ,1000.0
2171,Color          ,Frank Nissen                    ,68.0    ,253.0                 ,Brenda Blethyn              ,304.0                 ,18081626.0 ,Animation|Family|Fantasy|Mystery                                ,Scott Porter               ,11958.0        ,Ryan Donowho                 ,English   ,USA                 ,PG            ,20000000.0   ,2009.0    ,224.0                 ,6.4       ,2.35        ,1000.0
2172,Color          ,Jodie Foster                    ,103.0   ,801.0                 ,Holly Hunter                ,21000.0               ,17518220.0 ,Comedy|Drama|Romance                                            ,Cameron Bright             ,29649.0        ,Danny Huston                 ,English   ,USA                 ,R             ,20000000.0   ,2004.0    ,681.0                 ,6.1       ,1.85        ,0.0
2173,Color          ,Stephen Chow                    ,99.0    ,59.0                  ,Chi Ling Chiu               ,264.0                 ,17104669.0 ,Action|Comedy|Crime|Fantasy                                     ,David Oyelowo              ,45799.0        ,Albert Brooks                ,English   ,USA                 ,R             ,20000000.0   ,2014.0    ,969.0                 ,7.0       ,2.35        ,0.0
2174,Color          ,                                ,30.0    ,215.0                 ,Mark Feuerstein             ,909.0                 ,           ,Comedy                                                          ,Landon Liboiron            ,6904.0         ,Caroline Dhavernas           ,English   ,Canada              ,R             ,20000000.0   ,2008.0    ,912.0                 ,6.5       ,2.35        ,971.0
2175,Color          ,Peter Hastings                  ,88.0    ,939.0                 ,Alex Rocco                  ,3000.0                ,16988996.0 ,Comedy|Family|Music|Musical                                     ,Dylan Authors              ,14301.0        ,Victoria Learn               ,English   ,USA                 ,PG-13         ,20000000.0   ,2008.0    ,18.0                  ,7.0       ,2.35        ,0.0
2176,Color          ,Marc Forster                    ,128.0   ,161.0                 ,Shaun Toub                  ,283.0                 ,15797907.0 ,Drama                                                           ,Christian Bale             ,48346.0        ,Tyrone Benskin               ,English   ,USA                 ,R             ,20000000.0   ,2007.0    ,13000.0               ,7.0       ,2.35        ,0.0
2177,Color          ,Alejandro G. Iñárritu           ,124.0   ,430.0                 ,Eddie Marsan                ,6000.0                ,16248701.0 ,Drama                                                           ,Henry Cavill               ,28629.0        ,Óscar Jaenada                ,English   ,USA                 ,PG-13         ,20000000.0   ,2012.0    ,13000.0               ,4.9       ,2.35        ,0.0
2178,Color          ,Paul Abascal                    ,84.0    ,472.0                 ,Tom Hollander               ,787.0                 ,15712072.0 ,Action|Crime|Drama|Thriller                                     ,Zachary Gordon             ,41737.0        ,Nora Zehetner                ,English   ,USA                 ,PG-13         ,20000000.0   ,2008.0    ,877.0                 ,6.9       ,2.35        ,0.0
2179,Color          ,Catherine Hardwicke             ,122.0   ,10000.0               ,Taylor Lautner              ,17000.0               ,191449475.0,Drama|Fantasy|Romance                                           ,Philip Seymour Hoffman     ,55842.0        ,Samantha Morton              ,English   ,USA                 ,R             ,21000000.0   ,2008.0    ,1000.0                ,7.5       ,2.35        ,13000.0
2180,Color          ,Chris Koch                      ,101.0   ,499.0                 ,Lochlyn Munro               ,651.0                 ,15408822.0 ,Comedy|Romance                                                  ,Minnie Driver              ,221552.0       ,Billy Crudup                 ,Japanese  ,Japan               ,PG-13         ,2400000000.0 ,1997.0    ,851.0                 ,8.4       ,1.85        ,11000.0
2181,Color          ,Amy Heckerling                  ,98.0    ,153.0                 ,Robert Miano                ,302.0                 ,15464026.0 ,Comedy|Romance                                                  ,Isabelle Adjani            ,4293.0         ,Virginie Ledoyen             ,French    ,France              ,PG-13         ,20000000.0   ,2003.0    ,548.0                 ,6.9       ,2.35        ,235.0
2182,Color          ,Michael Moore                   ,105.0   ,173.0                 ,Michael Moore               ,1000.0                ,14359793.0 ,Crime|Documentary|News                                          ,Steve Guttenberg           ,2998.0         ,Caitlyn Jenner               ,English   ,USA                 ,PG            ,20000000.0   ,1980.0    ,174.0                 ,4.5       ,2.35        ,1000.0
2183,Color          ,George Stevens                  ,225.0   ,202.0                 ,Carroll Baker               ,940.0                 ,8000000.0  ,Biography|Drama|History                                         ,Ray Winstone               ,43205.0        ,Danny Huston                 ,English   ,Australia           ,R             ,2000000.0    ,2005.0    ,509.0                 ,7.4       ,2.35        ,0.0
2184,Color          ,Billy Ray                       ,111.0   ,233.0                 ,Michael Kelly               ,8000.0                ,           ,Crime|Drama|Mystery|Thriller                                    ,Donny Boaz                 ,2302.0         ,Brent Anderson               ,English   ,USA                 ,PG            ,20000000.0   ,2015.0    ,769.0                 ,7.0       ,2.35        ,0.0
2185,Color          ,Jason Friedberg                 ,88.0    ,329.0                 ,Tony Cox                    ,869.0                 ,14174654.0 ,Comedy                                                          ,Damon Wayans               ,4518.0         ,Paula Garcés                 ,English   ,USA                 ,R             ,20000000.0   ,2003.0    ,624.0                 ,2.8       ,1.85        ,241.0
2186,Color          ,Nimród Antal                    ,88.0    ,163.0                 ,Fred Ward                   ,137000.0              ,15988876.0 ,Action|Crime|Thriller                                           ,Christian Bale             ,261317.0       ,Sean Pertwee                 ,English   ,USA                 ,R             ,20000000.0   ,2002.0    ,876.0                 ,7.5       ,2.35        ,20000.0
2187,Color          ,Jon Amiel                       ,94.0    ,507.0                 ,Peter Gallagher             ,13000.0               ,13801755.0 ,Action|Comedy|Crime|Thriller                                    ,Radha Mitchell             ,8087.0         ,Matthew Walker               ,English   ,Australia           ,R             ,40000000.0   ,2008.0    ,10.0                  ,7.1       ,2.35        ,1000.0
2188,Color          ,Mark Mylod                      ,117.0   ,783.0                 ,Ari Graynor                 ,11000.0               ,13987482.0 ,Comedy|Romance                                                  ,Charlize Theron            ,16215.0        ,Faye Dunaway                 ,English   ,USA                 ,R             ,24000000.0   ,2000.0    ,1000.0                ,6.4       ,2.35        ,401.0
2189,Color          ,James Mather                    ,95.0    ,80.0                  ,Vincent Regan               ,788.0                 ,14291570.0 ,Action|Adventure|Sci-Fi|Thriller                                ,Chazz Palminteri           ,14015.0        ,Toni Braxton                 ,English   ,USA                 ,G             ,20000000.0   ,2012.0    ,532.0                 ,6.7       ,            ,831.0
2190,Color          ,Barry Levinson                  ,99.0    ,62.0                  ,Ariel Gade                  ,1000.0                ,12181484.0 ,Comedy                                                          ,Brad Pitt                  ,7976.0         ,Melvil Poupaud               ,English   ,USA                 ,R             ,10000000.0   ,2015.0    ,11000.0               ,5.3       ,2.35        ,0.0
2191,Color          ,Mark Neveldine                  ,96.0    ,926.0                 ,Clifton Collins Jr.         ,26000.0               ,13630226.0 ,Action|Crime|Sci-Fi|Thriller                                    ,William Hootkins           ,13727.0        ,Rosalind Ayres               ,Japanese  ,Japan               ,PG-13         ,2127519898.0 ,2004.0    ,336.0                 ,6.9       ,1.85        ,973.0
2192,Color          ,Woody Allen                     ,98.0    ,967.0                 ,Chazz Palminteri            ,1000.0                ,13383737.0 ,Comedy|Crime                                                    ,Gerard Butler              ,2613.0         ,Jimmy Jean-Louis             ,English   ,USA                 ,PG            ,20000000.0   ,2005.0    ,723.0                 ,6.2       ,2.35        ,445.0
2193,Color          ,Michael O. Sajbel               ,123.0   ,85.0                  ,Tiffany Dupont              ,541.0                 ,13391174.0 ,Biography|Drama|History                                         ,Ryan Gosling               ,41249.0        ,Frank Langella               ,English   ,USA                 ,R             ,             ,2010.0    ,4000.0                ,6.3       ,1.85        ,0.0
2194,Color          ,Phillip Noyce                   ,101.0   ,83.0                  ,Tzi Ma                      ,3000.0                ,12987647.0 ,Drama|Mystery|Romance|Thriller|War                              ,Esai Morales               ,3843.0         ,Sandrine Holt                ,English   ,USA                 ,R             ,20000000.0   ,1994.0    ,533.0                 ,6.4       ,2.35        ,399.0
2195,Color          ,Gore Verbinski                  ,102.0   ,385.0                 ,Hope Davis                  ,12000.0               ,12469811.0 ,Comedy|Drama                                                    ,Jiao Xu                    ,11391.0        ,Chi Chung Lam                ,Cantonese ,Hong Kong           ,PG            ,             ,2008.0    ,33.0                  ,6.5       ,2.35        ,1000.0
2196,Black and White,Walter Hill                     ,94.0    ,565.0                 ,Wes Studi                   ,922.0                 ,12398628.0 ,Action|Crime|Drama|Sport                                        ,Christian Clavier          ,7147.0         ,Marie-Anne Chazel            ,French    ,France              ,              ,140000000.0  ,1998.0    ,56.0                  ,6.0       ,2.35        ,136.0
2197,Color          ,David Koepp                     ,102.0   ,31.0                  ,Dequina Moore               ,346.0                 ,13214030.0 ,Comedy|Drama|Fantasy|Romance                                    ,Marco St. John             ,13026.0        ,Anita Briem                  ,English   ,USA                 ,PG-13         ,20000000.0   ,2010.0    ,368.0                 ,5.1       ,2.35        ,0.0
2198,Color          ,Renny Harlin                    ,108.0   ,347.0                 ,Ashley Scott                ,969.0                 ,12232937.0 ,Action|Crime|Thriller                                           ,Al Pacino                  ,9868.0         ,Mark Webber                  ,English   ,USA                 ,R             ,22000000.0   ,2002.0    ,506.0                 ,5.5       ,1.85        ,217.0
2199,Color          ,Matt Reeves                     ,116.0   ,884.0                 ,Dylan Minnette              ,17000.0               ,12134420.0 ,Drama|Fantasy|Horror|Mystery                                    ,Peter Vaughan              ,18.0           ,Ewen Solon                   ,English   ,UK                  ,              ,             ,          ,11.0                  ,7.2       ,            ,0.0
