color          ,director_name                   ,duration,actor_3_facebook_likes,actor_2_name                ,actor_1_facebook_likes,gross    ,genres                                                          ,actor_1_name               ,num_voted_users,actor_3_name                 ,language  ,country             ,content_rating,budget     ,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Color          ,Charles T. Kanganis             ,93      ,181                   ,Dustin Nguyen               ,400                   ,11784000 ,Action|Comedy|Family                                            ,Djimon Hounsou             ,6147           ,Tom Conti                    ,English   ,USA                 ,PG-13         ,20000000   ,2010      ,602                   ,5.4       ,2.35        ,0
Color          ,Michel Gondry                   ,102     ,270                   ,Mia Farrow                  ,734                   ,11169531 ,Comedy                                                          ,Emma Watson                ,20821          ,Julian Richings              ,English   ,Spain               ,R             ,           ,2015      ,750                   ,5.7       ,2.35        ,0
Color          ,Stephen Frears                  ,103     ,99                    ,Christopher Guest           ,5000                  ,11034436 ,Comedy|Drama|Music|War                                          ,Necar Zadegan              ,118            ,Elea Oberon                  ,English   ,USA                 ,              ,13000      ,2007      ,281                   ,5.2       ,1.85        ,30
Color          ,John Hillcoat                   ,115     ,968                   ,Norman Reedus               ,14000                 ,12626905 ,Action|Crime|Drama|Thriller                                     ,Andy Lau                   ,5154           ,Andy On                      ,Mandarin  ,China               ,R             ,25000000   ,2008      ,472                   ,6.2       ,2.35        ,314
Color          ,Woody Allen                     ,96      ,223                   ,Lynn Cohen                  ,11000                 ,10569071 ,Comedy                                                          ,Gerard Butler              ,25450          ,Callum Rennie                ,English   ,UK                  ,R             ,20000000   ,2007      ,867                   ,6.7       ,2.35        ,0
Color          ,Damon Santostefano              ,98      ,677                   ,Oliver Platt                ,2000                  ,10544143 ,Comedy|Romance                                                  ,Leonard Nimoy              ,5203           ,Noureen DeWulf               ,English   ,South Africa        ,G             ,20000000   ,2012      ,857                   ,5.8       ,1.78        ,1000
Color          ,John Wells                      ,101     ,580                   ,Omar Sy                     ,14000                 ,13650738 ,Comedy|Drama                                                    ,Mani Bharathi              ,102            ,Kevin McGowan                ,English   ,India               ,              ,           ,2014      ,36                    ,7         ,2.35        ,58
Color          ,Neil Jordan                     ,106     ,383                   ,Demi Moore                  ,22000                 ,10555348 ,Comedy|Crime                                                    ,Joey D. Vieira             ,50             ,Jacqueline Lovell            ,English   ,USA                 ,PG            ,20000000   ,2014      ,282                   ,4.8       ,            ,70
Color          ,Woody Allen                     ,101     ,2                     ,Gaby Hoffmann               ,1000                  ,9714482  ,Comedy|Musical|Romance                                          ,Robert De Niro             ,178            ,Edgar Ramírez                ,English   ,Panama              ,R             ,20000000   ,2016      ,2000                  ,7.2       ,            ,0
Color          ,Frank Oz                        ,87      ,548                   ,Ewen Bremner                ,22000                 ,8579684  ,Comedy                                                          ,Milla Jovovich             ,21833          ,Robert Forster               ,English   ,USA                 ,PG-13         ,20000000   ,2015      ,1000                  ,5.6       ,2.35        ,0
Color          ,James Wan                       ,111     ,725                   ,Kelly Preston               ,856                   ,9525276  ,Action|Crime|Thriller                                           ,Nicolas Cage               ,43879          ,Jodi Lyn O'Keefe             ,English   ,USA                 ,R             ,27220000   ,2013      ,991                   ,6.4       ,2.35        ,11000
Color          ,Kirk Jones                      ,99      ,148                   ,James Frain                 ,22000                 ,8855646  ,Adventure|Drama                                                 ,Toby Jones                 ,77656          ,Alan David                   ,Mandarin  ,China               ,PG-13         ,19400000   ,2006      ,594                   ,7.5       ,2.35        ,0
Color          ,Bob Clark                       ,88      ,177                   ,Vanessa Angel               ,650                   ,9109322  ,Comedy|Family|Sci-Fi                                            ,Moritz Bleibtreu           ,29602          ,Martina Gedeck               ,German    ,Germany             ,R             ,20000000   ,2008      ,471                   ,7.4       ,1.85        ,0
Color          ,Les Mayfield                    ,83      ,69                    ,Susie Essman                ,688                   ,8326035  ,Action|Comedy|Crime                                             ,Mary McDonnell             ,186485         ,Maury Chaykin                ,English   ,USA                 ,PG-13         ,22000000   ,1990      ,839                   ,8         ,2.35        ,0
Color          ,Les Mayfield                    ,91      ,436                   ,Will Patton                 ,716                   ,8104069  ,Action|Comedy|Crime                                             ,Justin Timberlake          ,160418         ,Phyllis Smith                ,English   ,USA                 ,R             ,20000000   ,2011      ,957                   ,5.7       ,1.85        ,16000
Color          ,Michael Lembeck                 ,108     ,463                   ,Nia Vardalos                ,786                   ,8054280  ,Comedy|Crime|Music                                              ,Al Pacino                  ,30213          ,Ellen Barkin                 ,English   ,USA                 ,R             ,19000000   ,1989      ,599                   ,6.8       ,1.85        ,0
Color          ,Bob Fosse                       ,154     ,388                   ,Ricardo Montalban           ,683                   ,         ,Comedy|Drama|Music|Musical|Romance                              ,Dan Byrd                   ,62861          ,Julie Gonzalo                ,English   ,USA                 ,PG            ,20000000   ,2004      ,852                   ,5.9       ,1.85        ,0
Color          ,Paul Thomas Anderson            ,148     ,175                   ,Katherine Waterston         ,204                   ,8093318  ,Comedy|Crime|Drama|Mystery|Romance                              ,David Arquette             ,222018         ,Roger Jackson                ,English   ,USA                 ,R             ,15000000   ,1996      ,422                   ,7.2       ,2.35        ,11000
Color          ,Dave Borthwick                  ,77      ,593                   ,Kylie Minogue               ,787                   ,7382993  ,Adventure|Animation|Comedy|Family|Fantasy                       ,Shannon Elizabeth          ,65512          ,F. Murray Abraham            ,English   ,USA                 ,R             ,20000000   ,2001      ,795                   ,5.5       ,1.33        ,0
Color          ,Benson Lee                      ,110     ,826                   ,Caity Lotz                  ,997                   ,8888355  ,Drama|Music                                                     ,Scatman Crothers           ,610333         ,Joe Turkel                   ,English   ,USA                 ,R             ,19000000   ,1980      ,629                   ,8.4       ,1.37        ,37000
Color          ,                                ,42      ,376                   ,Eric McCormack              ,1000                  ,         ,Crime|Drama|Mystery|Thriller                                    ,Lea Thompson               ,732212         ,J.J. Cohen                   ,English   ,USA                 ,PG            ,19000000   ,1985      ,690                   ,8.5       ,1.18        ,39000
Color          ,David Zucker                    ,83      ,633                   ,Geoffrey Arend              ,885                   ,7001720  ,Comedy|Fantasy                                                  ,Jeffrey Combs              ,45317          ,Bridgette Wilson-Sampras     ,English   ,USA                 ,R             ,19000000   ,1999      ,828                   ,5.6       ,1.37        ,0
Color          ,Robert Rodriguez                ,107     ,99                    ,Demián Bichir               ,2000                  ,7268659  ,Action|Comedy|Crime|Thriller                                    ,Eric Mendenhall            ,8346           ,Hope Olaide Wilson           ,English   ,USA                 ,PG-13         ,13000000   ,2009      ,269                   ,4.1       ,1.85        ,1000
Color          ,Glen Morgan                     ,100     ,86                    ,Ty Olsson                   ,669                   ,6852144  ,Drama|Horror|Sci-Fi|Thriller                                    ,Kari J. Kramer             ,60             ,Cabrina Collesides           ,English   ,USA                 ,              ,27000000   ,2016      ,634                   ,5         ,            ,1000
Color          ,Fred Wolf                       ,87      ,522                   ,Ashley Scott                ,1000                  ,6563357  ,Adventure|Comedy                                                ,Caroline Dhavernas         ,77987          ,Kelli Barrett                ,English   ,USA                 ,PG-13         ,19000000   ,2010      ,449                   ,6.1       ,2.35        ,0
Color          ,Mike Leigh                      ,154     ,149                   ,Dexter Fletcher             ,1000                  ,6201757  ,Biography|Comedy|Drama|History|Music|Musical                    ,Taran Killam               ,57479          ,David Moscow                 ,English   ,USA                 ,PG-13         ,18000000   ,2003      ,308                   ,5.4       ,1.85        ,0
Color          ,Alejandro Monteverde            ,106     ,975                   ,Cary-Hiroyuki Tagawa        ,1000                  ,6420319  ,Drama|War                                                       ,Mem Ferda                  ,53977          ,Ludivine Sagnier             ,English   ,Belgium             ,R             ,15000000   ,2011      ,3000                  ,7.1       ,2.35        ,14000
Color          ,David Cronenberg                ,99      ,691                   ,Viggo Mortensen             ,13000                 ,5702083  ,Biography|Drama|Thriller                                        ,Nicole 'Snooki' Polizzi    ,29             ,Paul 'Pauly D' DelVecchio    ,English   ,                    ,TV-14         ,           ,          ,230                   ,6.6       ,1.33        ,0
Color          ,Richard Linklater               ,100     ,407                   ,Keanu Reeves                ,21000                 ,5480996  ,Animation|Drama|Mystery|Sci-Fi|Thriller                         ,Mara Wilson                ,2855           ,Peter Fonda                  ,English   ,UK                  ,G             ,19000000   ,2000      ,539                   ,3.6       ,1.85        ,663
Color          ,Michael Apted                   ,116     ,956                   ,Abigail Spencer             ,18000                 ,6002756  ,Biography|Drama|Sport                                           ,Radha Mitchell             ,93272          ,John Aylward                 ,English   ,USA                 ,R             ,20000000   ,2010      ,894                   ,6.5       ,2.35        ,0
Color          ,Uwe Boll                        ,94      ,81                    ,Darren Shahlavi             ,310                   ,5132655  ,Horror|Sci-Fi                                                   ,Bunta Sugawara             ,417971         ,Miyu Irino                   ,Japanese  ,Japan               ,PG            ,19000000   ,2001      ,10                    ,8.6       ,1.85        ,28000
Color          ,Todd Graff                      ,111     ,181                   ,Charlie Saxton              ,690                   ,5205343  ,Comedy|Drama|Family|Music|Romance                               ,Andy Lau                   ,1904           ,Terence Yin                  ,Mandarin  ,China               ,              ,           ,2013      ,91                    ,6.2       ,2.35        ,332
Color          ,Jonathan Glazer                 ,100     ,430                   ,Anne Heche                  ,829                   ,5005883  ,Drama|Mystery|Romance|Thriller                                  ,Liam Neeson                ,17982          ,Laurence Olivier             ,English   ,UK                  ,PG            ,25000000   ,1984      ,12000                 ,7         ,2.35        ,1000
Color          ,J.C. Chandor                    ,125     ,745                   ,Ashley Williams             ,1000                  ,5749134  ,Action|Crime|Drama|Thriller                                     ,Emily Watson               ,98741          ,Roger Allam                  ,English   ,USA                 ,PG-13         ,19000000   ,2013      ,526                   ,7.6       ,2.35        ,53000
Color          ,Paul Gross                      ,114     ,544                   ,Michael Greyeyes            ,1000                  ,         ,Drama|History|Romance|War                                       ,Katrina Bowden             ,72715          ,Alice Greczyn                ,English   ,USA                 ,R             ,19000000   ,2008      ,822                   ,6.5       ,1.85        ,0
Color          ,Marc Abraham                    ,119     ,9                     ,Bill Lake                   ,20                    ,4234040  ,Biography|Drama                                                 ,Adam Scott                 ,71276          ,Dominique McElligott         ,English   ,USA                 ,PG            ,19000000   ,2010      ,547                   ,6.4       ,2.35        ,13000
Black and White,Todd Haynes                     ,135     ,228                   ,Heath Ledger                ,23000                 ,4001121  ,Biography|Drama|Music                                           ,James Mason                ,6156           ,Stephen Boyd                 ,English   ,USA                 ,Approved      ,19000000   ,1964      ,134                   ,6.7       ,2.2         ,560
Color          ,Mabrouk El Mechri               ,93      ,619                   ,Bruce Willis                ,15000                 ,3749061  ,Action|Thriller                                                 ,Topher Grace               ,43867          ,Dan Fogler                   ,English   ,USA                 ,R             ,23000000   ,2011      ,2000                  ,6.3       ,2.35        ,0
Color          ,Rian Johnson                    ,114     ,446                   ,Maximilian Schell           ,975                   ,3519627  ,Adventure|Comedy|Drama|Romance                                  ,Holly Hunter               ,5147           ,Dante Brown                  ,English   ,USA                 ,PG            ,           ,2012      ,919                   ,6.4       ,2.35        ,0
Color          ,Charlie Kaufman                 ,124     ,631                   ,Jennifer Jason Leigh        ,22000                 ,3081925  ,Comedy|Drama|Romance                                            ,Darci Kistler              ,1153           ,Margaret Tracey              ,English   ,USA                 ,G             ,19000000   ,1993      ,0                     ,5.7       ,1.85        ,238
Color          ,Hayao Miyazaki                  ,134     ,745                   ,Jada Pinkett Smith          ,893                   ,2298191  ,Adventure|Animation|Fantasy                                     ,Steve Buscemi              ,3536           ,Miranda Richardson           ,English   ,France              ,R             ,19000000   ,1996      ,1000                  ,6.3       ,1.85        ,228
Black and White,Jean-Paul Rappeneau             ,114     ,413                   ,Peter Coyote                ,572                   ,2353728  ,Comedy|Drama|Mystery|Romance|Thriller|War                       ,Logan Lerman               ,550            ,Tracy Letts                  ,Hebrew    ,USA                 ,R             ,           ,2016      ,691                   ,7.8       ,2           ,599
Color          ,Nancy Walker                    ,124     ,161                   ,Randy Jones                 ,801                   ,2000000  ,Biography|Comedy|Musical                                        ,Jimmy Bennett              ,80903          ,Ryan Reynolds                ,English   ,USA                 ,R             ,19000000   ,2005      ,17000                 ,6         ,2.35        ,0
Color          ,John Hillcoat                   ,104     ,430                   ,Noah Taylor                 ,1000                  ,1900725  ,Crime|Drama|Western                                             ,Nicolas Cage               ,143251         ,Roger Willie                 ,English   ,USA                 ,R             ,19000000   ,2002      ,11000                 ,7.7       ,1.85        ,0
Color          ,Angelo Pizzo                    ,118     ,400                   ,Finn Wittrock               ,2000                  ,2246000  ,Biography|Drama|Sport                                           ,Tony Nappo                 ,78883          ,Pedro Miguel Arce            ,English   ,Canada              ,R             ,15000000   ,2005      ,529                   ,6.2       ,2.35        ,0
Color          ,Richard Benjamin                ,80      ,587                   ,Jane Krakowski              ,836                   ,1646664  ,Comedy|Music                                                    ,Louis Koo                  ,625            ,Ching Wan Lau                ,Chinese   ,China               ,PG-13         ,           ,2013      ,39                    ,5.7       ,1.85        ,124
Color          ,Kurt Wimmer                     ,107     ,722                   ,Emily Watson                ,23000                 ,1190018  ,Action|Drama|Sci-Fi|Thriller                                    ,Johnny Depp                ,213226         ,Ellen Barkin                 ,English   ,USA                 ,R             ,18500000   ,1998      ,693                   ,7.7       ,2.35        ,15000
Color          ,Roger Spottiswoode              ,125     ,2                     ,Guang Li                    ,991                   ,1027749  ,Drama|War                                                       ,Jennifer Garner            ,94292          ,Martin Starr                 ,English   ,USA                 ,PG-13         ,18500000   ,2009      ,2000                  ,6.4       ,1.85        ,13000
Color          ,James Gray                      ,115     ,977                   ,Ellen Burstyn               ,9000                  ,882710   ,Crime|Drama|Romance|Thriller                                    ,Craig Roberts              ,216581         ,Ike Barinholtz               ,English   ,USA                 ,R             ,18000000   ,2014      ,798                   ,6.4       ,2.35        ,21000
Color          ,Matthew Diamond                 ,88      ,231                   ,Garrett Clayton             ,979                   ,1064277  ,Adventure|Family|Fantasy|Musical                                ,Peter Greene               ,265818         ,Reg E. Cathey                ,English   ,USA                 ,PG-13         ,18000000   ,1994      ,424                   ,6.9       ,1.85        ,0
Color          ,Angelina Jolie Pitt             ,122     ,188                   ,Angelina Jolie Pitt         ,11000                 ,531009   ,Drama|Romance                                                   ,Tom Hanks                  ,153468         ,John Heard                   ,English   ,USA                 ,PG            ,18000000   ,1988      ,11000                 ,7.3       ,1.85        ,0
Color          ,Katsuhiro Ôtomo                 ,103     ,101                   ,Robin Atkin Downes          ,488                   ,410388   ,Action|Adventure|Animation|Family|Sci-Fi|Thriller               ,Luenell                    ,297014         ,Chester                      ,English   ,USA                 ,R             ,18000000   ,2006      ,165                   ,7.3       ,1.85        ,0
Color          ,David Anspaugh                  ,101     ,407                   ,Costas Mandylor             ,18000                 ,375474   ,Drama|History|Sport                                             ,Linda Cardellini           ,131801         ,Alanna Ubach                 ,English   ,USA                 ,PG-13         ,18000000   ,2001      ,788                   ,6.2       ,2.35        ,0
Color          ,Andrew Jarecki                  ,101     ,902                   ,Kirsten Dunst               ,33000                 ,578382   ,Crime|Drama|Mystery|Romance|Thriller                            ,Leonard Nimoy              ,58743          ,Walter Koenig                ,English   ,USA                 ,PG            ,17000000   ,1984      ,664                   ,6.6       ,2.35        ,0
Color          ,Kevin Reynolds                  ,107     ,324                   ,Jason Scott Lee             ,699                   ,305070   ,Action|Adventure|Drama|History|Romance                          ,Tom Wilkinson              ,96569          ,JR Bourne                    ,English   ,USA                 ,PG-13         ,20000000   ,2005      ,539                   ,6.7       ,2.35        ,0
Color          ,Stephen Chow                    ,86      ,3                     ,Yuqi Zhang                  ,46                    ,206678   ,Comedy|Family|Sci-Fi                                            ,Amy Poehler                ,59380          ,Bree Turner                  ,English   ,USA                 ,R             ,17000000   ,1999      ,489                   ,5.7       ,1.85        ,0
Color          ,Jean-Marie Poiré                ,118     ,11                    ,Philippe Nahon              ,106                   ,146072   ,Comedy|Family|Fantasy|Sci-Fi                                    ,Nicolas Cage               ,24854          ,Quinton Aaron                ,English   ,USA                 ,PG-13         ,16000000   ,2014      ,1000                  ,3.1       ,2.35        ,31000
Color          ,Kevin Munroe                    ,107     ,311                   ,Laura Spencer               ,403                   ,1183354  ,Action|Comedy|Crime|Fantasy|Horror|Mystery|Sci-Fi|Thriller      ,Craig T. Nelson            ,49077          ,Tyrone Giordano              ,English   ,USA                 ,PG-13         ,17000000   ,2005      ,552                   ,6.3       ,1.85        ,0
Color          ,Daniel Algrant                  ,100     ,442                   ,Richard Schiff              ,14000                 ,121972   ,Crime|Drama|Mystery                                             ,Harry Lennix               ,10104          ,Kenan Thompson               ,English   ,USA                 ,PG-13         ,18000000   ,2004      ,656                   ,5.7       ,1.85        ,265
Color          ,                                ,30      ,9                     ,George Coulouris            ,310                   ,         ,Drama|Family                                                    ,Bernie Mac                 ,107815         ,Alex Borstein                ,English   ,USA                 ,R             ,18000000   ,2003      ,624                   ,7.1       ,1.85        ,10000
Color          ,Julie Taymor                    ,110     ,181                   ,Reeve Carney                ,3000                  ,263365   ,Comedy|Drama|Fantasy|Romance                                    ,Will Ferrell               ,183425         ,Robert Wagner                ,English   ,USA                 ,PG-13         ,17000000   ,1997      ,503                   ,7         ,2.35        ,0
Color          ,Alejandro Amenábar              ,106     ,648                   ,Aaron Ashmore               ,9000                  ,54734    ,Crime|Drama|Mystery|Thriller                                    ,Nia Vardalos               ,13562          ,Joey Fatone                  ,English   ,USA                 ,PG-13         ,18000000   ,2016      ,312                   ,6.1       ,2.35        ,19000
Color          ,Jane Clark                      ,7       ,51                    ,Traci Dinwiddie             ,344                   ,         ,Romance|Short                                                   ,Zachary Gordon             ,18727          ,Fran Kranz                   ,English   ,USA                 ,PG            ,21000000   ,2011      ,569                   ,6.6       ,2.35        ,0
Color          ,Daniel Lee                      ,102     ,60                    ,Sammo Kam-Bo Hung           ,483                   ,         ,Action|Drama|History|War                                        ,Shane Black                ,290949         ,Carl Weathers                ,English   ,USA                 ,R             ,15000000   ,1987      ,1000                  ,7.8       ,1.85        ,13000
Color          ,Mike Barker                     ,98      ,716                   ,Nicholas Lea                ,18000                 ,         ,Crime|Drama|Thriller                                            ,Jeffrey Jones              ,270790         ,Tom Hulce                    ,English   ,USA                 ,R             ,18000000   ,1984      ,670                   ,8.3       ,2.35        ,16000
Color          ,Wayne Thornley                  ,83      ,700                   ,Phil LaMarr                 ,12000                 ,         ,Adventure|Animation|Comedy|Family                               ,Ming-Na Wen                ,27664          ,Collins Pennie               ,English   ,USA                 ,PG-13         ,20000000   ,2008      ,690                   ,3.9       ,2.35        ,1000
Color          ,Gnana Rajasekaran               ,153     ,7                     ,Michael Lieber              ,109                   ,         ,Biography|Drama|History                                         ,Tina Fey                   ,245989         ,Neil Flynn                   ,English   ,USA                 ,PG-13         ,17000000   ,2004      ,1000                  ,7         ,1.85        ,0
Color          ,Tom Walsh                       ,98      ,53                    ,Maggie Wheeler              ,729                   ,         ,Animation                                                       ,Raoul Bova                 ,35718          ,Mario Monicelli              ,English   ,USA                 ,PG-13         ,18000000   ,2003      ,171                   ,6.7       ,1.85        ,0
Color          ,Jonathan Jakubowicz             ,105     ,897                   ,Jurnee Smollett-Bell        ,22000                 ,         ,Action|Biography|Drama|Sport                                    ,Kristin Scott Thomas       ,65201          ,Tom Hollander                ,English   ,UK                  ,R             ,19800000   ,2001      ,559                   ,7.3       ,2.35        ,0
Color          ,James McTeigue                  ,96      ,889                   ,Roger Rees                  ,14000                 ,         ,Action|Crime|Thriller                                           ,Peter Gallagher            ,65785          ,Tate Donovan                 ,English   ,USA                 ,TV-PG         ,           ,          ,787                   ,7.5       ,1.78        ,0
Color          ,Scott Walker                    ,105     ,897                   ,Radha Mitchell              ,12000                 ,         ,Crime|Drama|Mystery|Thriller                                    ,Nicolas Cage               ,27149          ,Joan Allen                   ,English   ,USA                 ,PG-13         ,18000000   ,1986      ,899                   ,6.3       ,1.85        ,0
Color          ,John Curran                     ,125     ,7                     ,Sally Hawkins               ,2000                  ,8047690  ,Drama|Romance                                                   ,Emma Stone                 ,395087         ,Merritt Wever                ,English   ,USA                 ,R             ,18000000   ,2014      ,6000                  ,7.8       ,1.85        ,114000
Color          ,Uli Edel                        ,184     ,155                   ,Alexandra Maria Lara        ,486                   ,476270   ,Action|Biography|Crime|Drama                                    ,Sally Hawkins              ,150082         ,Andrew Dice Clay             ,English   ,USA                 ,PG-13         ,18000000   ,2013      ,268                   ,7.3       ,2.35        ,36000
Color          ,Kevin Costner                   ,236     ,232                   ,Michael Spears              ,933                   ,184208848,Adventure|Drama|Western                                         ,Christian Clemenson        ,83374          ,Susan Blommaert              ,English   ,USA                 ,R             ,15000000   ,2006      ,68                    ,7.6       ,2.35        ,0
Color          ,Jake Kasdan                     ,97      ,384                   ,John Michael Higgins        ,3000                  ,100292856,Comedy                                                          ,Christian Monzon           ,36666          ,Romeo Miller                 ,English   ,USA                 ,PG-13         ,25000000   ,2003      ,1000                  ,5.3       ,1.85        ,0
Color          ,Harold Becker                   ,113     ,551                   ,Michael O'Neill             ,14000                 ,58571513 ,Crime|Drama|Mystery|Thriller                                    ,Denzel Washington          ,101889         ,Matthew Broderick            ,English   ,USA                 ,R             ,18000000   ,1989      ,11000                 ,7.9       ,1.85        ,0
Color          ,Mark Rosman                     ,95      ,528                   ,Lin Shaye                   ,1000                  ,51431160 ,Comedy|Family|Romance                                           ,Hulk Hogan                 ,29621          ,Nicollette Sheridan          ,English   ,USA                 ,PG-13         ,18000000   ,1996      ,456                   ,5.3       ,1.85        ,588
Color          ,Wes Craven                      ,103     ,157                   ,W. Earl Brown               ,611                   ,103001286,Horror|Mystery                                                  ,Jamie Lee Curtis           ,46492          ,Janet Leigh                  ,English   ,USA                 ,R             ,1000000    ,1980      ,826                   ,6.8       ,2.35        ,7000
Color          ,Steve Beck                      ,91      ,670                   ,Embeth Davidtz              ,1000                  ,41867960 ,Horror                                                          ,Dennis Quaid               ,35514          ,Craig T. Nelson              ,English   ,USA                 ,PG            ,18000000   ,2011      ,795                   ,7.1       ,2.35        ,15000
Color          ,Stanley Kubrick                 ,146     ,413                   ,Shelley Duvall              ,888                   ,         ,Drama|Horror                                                    ,Bob Newhart                ,17277          ,Martin Balsam                ,English   ,USA                 ,R             ,18000000   ,1970      ,559                   ,7.2       ,2.35        ,0
Color          ,Robert Zemeckis                 ,116     ,459                   ,Thomas F. Wilson            ,1000                  ,210609762,Adventure|Comedy|Sci-Fi                                         ,Collette Wolfe             ,52467          ,Dan Bakkedahl                ,English   ,USA                 ,R             ,18000000   ,2009      ,258                   ,5.8       ,2.35        ,0
Color          ,William Malone                  ,93      ,545                   ,Peter Gallagher             ,885                   ,40846082 ,Horror|Mystery|Thriller                                         ,Mako                       ,62009          ,Grace Jones                  ,English   ,USA                 ,PG            ,18000000   ,1984      ,476                   ,5.8       ,2.35        ,2000
Color          ,Tyler Perry                     ,113     ,256                   ,Mary J. Blige               ,607                   ,51697449 ,Comedy|Drama                                                    ,Robert De Niro             ,235133         ,Frank Vincent                ,English   ,USA                 ,R             ,18000000   ,1980      ,394                   ,8.3       ,1.85        ,0
Color          ,Rob Hawk                        ,90      ,319                   ,Erin O'Brien                ,731                   ,         ,Action|Drama                                                    ,Judy Greer                 ,25344          ,Frances Conroy               ,English   ,USA                 ,PG-13         ,18000000   ,2009      ,980                   ,5.6       ,1.85        ,0
Color          ,Josh Gordon                     ,101     ,110                   ,Scott Elrod                 ,544                   ,27758465 ,Comedy|Drama|Romance                                            ,Nicholas Rowe              ,14870          ,Freddie Jones                ,English   ,USA                 ,PG-13         ,18000000   ,1985      ,144                   ,6.8       ,1.85        ,0
Color          ,Shawn Levy                      ,95      ,306                   ,David Agranov               ,500                   ,56127162 ,Comedy|Romance                                                  ,Kelsey Grammer             ,14062          ,Megan Mullally               ,English   ,USA                 ,PG            ,18000000   ,2009      ,720                   ,5         ,2.35        ,0
Color          ,Lee Tamahori                    ,109     ,521                   ,Dominic Cooper              ,31000                 ,1357042  ,Biography|Drama|Thriller                                        ,James Franco               ,279179         ,Kate Burton                  ,English   ,USA                 ,R             ,18000000   ,2010      ,642                   ,7.6       ,1.85        ,63000
Color          ,                                ,43      ,211                   ,Jenni 'Jwoww' Farley        ,341                   ,         ,Comedy|Drama|Reality-TV|Romance                                 ,Woody Allen                ,31169          ,Michael Rapaport             ,English   ,USA                 ,PG            ,18000000   ,2000      ,11000                 ,6.7       ,1.85        ,812
Color          ,Britt Allcroft                  ,85      ,402                   ,Colm Feore                  ,1000                  ,15911333 ,Adventure|Comedy|Drama|Family|Fantasy                           ,Amanda Schull              ,15817          ,Ethan Stiefel                ,English   ,USA                 ,PG-13         ,18000000   ,2000      ,220                   ,6.7       ,2.35        ,0
Color          ,Breck Eisner                    ,101     ,219                   ,Glenn Morshower             ,991                   ,39103378 ,Horror|Thriller                                                 ,Olivia Wilde               ,9051           ,Timothée Chalamet            ,English   ,USA                 ,PG-13         ,17000000   ,2015      ,566                   ,5.7       ,2.35        ,0
Color          ,Hayao Miyazaki                  ,125     ,7                     ,Ryûnosuke Kamiki            ,17                    ,10049886 ,Adventure|Animation|Family|Fantasy                              ,Kristen Stewart            ,8023           ,Kevin G. Schmidt             ,English   ,USA                 ,PG            ,18000000   ,2004      ,632                   ,5.2       ,1.85        ,591
Color          ,Alan Yuen                       ,118     ,30                    ,Michael Wong                ,483                   ,         ,Action|Crime|Thriller                                           ,Ian Somerhalder            ,39105          ,Kristin Scott Thomas         ,English   ,USA                 ,R             ,18000000   ,2001      ,4000                  ,7.5       ,2.35        ,0
Color          ,Roger Donaldson                 ,132     ,1000                  ,Anthony Hopkins             ,14000                 ,8600000  ,Action|Adventure|Drama|History|Romance                          ,Kate Winslet               ,93548          ,Michael Stuhlbarg            ,English   ,UK                  ,R             ,30000000   ,2015      ,13000                 ,7.2       ,2.35        ,23000
Color          ,Brian Percival                  ,131     ,326                   ,Sophie Nélisse              ,876                   ,21483154 ,Drama|War                                                       ,Alan Ruck                  ,28209          ,Shawn Roberts                ,English   ,Canada              ,PG-13         ,18000000   ,2009      ,800                   ,5.3       ,1.85        ,0
Color          ,Sean Anders                     ,129     ,630                   ,Michael Cudlitz             ,948                   ,8396942  ,Adventure|Comedy|Romance                                        ,Steve Buscemi              ,64646          ,Fred Willard                 ,English   ,USA                 ,R             ,18000000   ,2009      ,904                   ,6.5       ,1.85        ,0
Color          ,Anand Tucker                    ,100     ,356                   ,Kaitlin Olson               ,3000                  ,12561    ,Comedy|Romance                                                  ,Jason Robards              ,1400           ,Michael Horse                ,English   ,USA                 ,PG            ,18000000   ,1981      ,262                   ,5         ,2.35        ,346
Color          ,Anthony Mann                    ,172     ,102                   ,Mel Ferrer                  ,617                   ,         ,Drama|History|War                                               ,Daniel Radcliffe           ,23728          ,Mark Margolis                ,English   ,USA                 ,R             ,18000000   ,2001      ,2000                  ,6.1       ,2.35        ,813
Color          ,Michael Dowse                   ,97      ,562                   ,Michael Biehn               ,2000                  ,6923891  ,Comedy|Drama|Romance                                            ,Nancy Allen                ,27629          ,John McMartin                ,English   ,USA                 ,R             ,18000000   ,1981      ,376                   ,7.4       ,2.35        ,2000
Color          ,Daniel Barnz                    ,121     ,505                   ,Rosie Perez                 ,1000                  ,5308553  ,Drama                                                           ,Rebecca Budig              ,19586          ,Bruce Payne                  ,English   ,USA                 ,PG-13         ,18000000   ,2013      ,193                   ,4.4       ,2.35        ,4000
Color          ,Emile Ardolino                  ,92      ,0                     ,Kyra Nichols                ,2                     ,2119994  ,Family|Fantasy|Music                                            ,Joan Allen                 ,46396          ,Henry Czerny                 ,English   ,USA                 ,R             ,18000000   ,1997      ,223                   ,7.5       ,1.85        ,0
Color          ,Robert Altman                   ,116     ,530                   ,Jennifer Jason Leigh        ,12000                 ,1292527  ,Crime|Drama|Music|Thriller                                      ,Yaya DaCosta               ,8895           ,Frankie Valli                ,English   ,USA                 ,PG-13         ,18000000   ,2014      ,341                   ,5.7       ,2.35        ,3000
